date,open,high,low,close,volume
1664582400000,0.014661,0.014738,0.014442,0.014647,37453.038
1664668800000,0.014646,0.014995,0.014562,0.01494,38112.695
1664755200000,0.014939,0.014999,0.014569,0.014621,48259.658
1664841600000,0.014621,0.014759,0.014502,0.014566,53191.879
1664928000000,0.014566,0.014678,0.014475,0.014593,44223.682
1665014400000,0.014594,0.014725,0.014,0.014377,100349.324
1665100800000,0.014377,0.01456,0.014176,0.014452,75220.238
1665187200000,0.014451,0.014469,0.014201,0.014235,27762.461
1665273600000,0.014235,0.014323,0.014208,0.014311,24173.005
1665360000000,0.01431,0.014323,0.014167,0.014191,33778.429
1665446400000,0.014191,0.014324,0.0141,0.014236,31418.706
1665532800000,0.014236,0.014288,0.014115,0.014139,24324.521
1665619200000,0.01414,0.014258,0.013822,0.01402,73951.807
1665705600000,0.01402,0.014103,0.013854,0.014051,42075.368
1665792000000,0.014052,0.014172,0.014043,0.014067,18776.578
1665878400000,0.014066,0.014188,0.014053,0.014147,21657.142
1665964800000,0.014147,0.014179,0.013975,0.014099,27618.596
1666051200000,0.014099,0.014194,0.013928,0.01413,30288.225
1666137600000,0.01413,0.014265,0.014094,0.014218,19735.821
1666224000000,0.014219,0.014246,0.014085,0.014125,31409.385
1666310400000,0.014126,0.014171,0.013969,0.014092,28903.061
1666396800000,0.014092,0.014104,0.014008,0.01408,16722.804
1666483200000,0.01408,0.014142,0.014003,0.014099,25000.433
1666569600000,0.0141,0.01422,0.014087,0.01418,26181.437
1666656000000,0.01418,0.01435,0.014111,0.014154,71000.743
1666742400000,0.014153,0.014183,0.013821,0.013977,60649.417
1666828800000,0.013976,0.014161,0.013911,0.014135,45857.483
1666915200000,0.014134,0.014544,0.014128,0.014467,70754.535
1667001600000,0.014467,0.014756,0.014,0.014628,106484.49
1667088000000,0.014628,0.015364,0.014599,0.015202,127998.214
1667174400000,0.015203,0.0163,0.015002,0.015893,201668.703
1667260800000,0.015895,0.016254,0.01582,0.016161,20453.54
